i,timestamp,direction,spot,open,high,low,prev_open,prev_high,prev_low,prev_close,ema20,ema50,rsi,ema_sep_pct,body_pct,upper_wick,lower_wick,close_loc,range_vs_atr,pullback_depth_pct,band_pos,sig_bull,prev_bull,u5,u10,u15,u30,u60,next_dirs,contract_found,premium,option_atr,strike,strike_dist,expiry,dte,instrument_key,o5,o10,o15,o30,o60,opt_next_dirs
3908,2024-12-17T15:10:00+05:30,PE,24334.4,24355.5,24356.3,24333.4,24346.95,24355.2,24340.55,24355.2,24345.238539,24388.074166,50.019,0.17564169564366394,0.921397379912688,0.03493449781656544,0.04366812227074652,0.04366812227074652,0.8809161404762662,0.04543582919624112,0.19190879399791194,False,True,-0.009246170030902754,-0.04027220724572174,-0.06184660398449483,-0.13602143467684505,-0.27471398514038636,"down,down,down",True,105.45,12.510951,24350.0,15.599999999998545,2024-12-19,2.0,NSE_FO|47401|19-12-2024,0.0,0.0,0.0,-2.4656235182551054,7.3020388809862515,"flat,flat,flat"
3909,2024-12-17T15:15:00+05:30,PE,24332.15,24335.25,24343.45,24326.25,24355.5,24356.3,24333.4,24334.4,24343.992012,24385.881062,44.5485,0.17177583165234248,0.18023255813944267,0.47674418604653374,0.3430232558140236,0.3430232558140236,0.6780355355270803,-0.002226471318799688,0.1654297381562224,False,False,-0.031028906200244982,-0.05260529792888385,-0.010685451141811072,-0.07870245744827914,-0.2920005013942578,"down,down,up",True,102.85,10.571312,24350.0,17.849999999998545,2024-12-19,2.0,NSE_FO|47401|19-12-2024,0.0,0.0,0.0,5.785123966942152,24.2586290714633,"flat,flat,flat"
3910,2024-12-17T15:20:00+05:30,PE,24324.6,24332.45,24337.65,24318.8,24335.25,24343.45,24326.25,24332.15,24342.145153,24383.477883,43.9881,0.16951121656363538,0.41644562334224267,0.2758620689655239,0.30769230769223344,0.30769230769223344,0.7569711724094884,-0.018466544225030426,0.15640747543053993,False,False,-0.021583088724994454,0.020349769369283476,-0.049538327454508084,0.09989886781284342,-0.30976871151015245,"down,up,down",True,86.15,8.795219,24300.0,-24.599999999998545,2024-12-19,2.0,NSE_FO|47399|19-12-2024,0.0,0.0,0.0,4.817179338363309,19.384793964016236,"flat,flat,flat"
3914,2024-12-18T09:25:00+05:30,PE,24301.3,24313.45,24313.9,24273.1,24330.55,24356.0,24306.95,24312.55,24333.115165,24373.400201,39.9748,0.16528279053305128,0.29779411764707325,0.011029411764722928,0.6911764705882039,0.6911764705882039,1.4592026780661957,-0.0789671395121505,0.12279603360436496,False,False,0.04814557245908955,0.19587429479082266,0.3345500034977523,-0.13888145901659582,-0.18044302156674147,"up,up,up",True,117.8,19.533835,24300.0,-1.2999999999992724,2024-12-19,1.0,NSE_FO|47399|19-12-2024,0.0,0.0,0.0,-10.35653650254669,-27.12224108658744,"flat,flat,flat"
3926,2024-12-18T10:25:00+05:30,PE,24257.45,24272.0,24274.25,24254.95,24228.95,24272.7,24226.85,24272.05,24297.29586,24341.532738,42.1848,0.18173415156780315,0.753886010362685,0.11658031088083341,0.12953367875648156,0.12953367875648156,0.5572092029826592,-0.09484948503235767,0.11397250831535942,False,True,0.14078149187156033,0.1292386462715518,0.17994471801445666,-0.1288264017858431,-0.045553015671471124,"up,down,up",True,88.05,13.513747,24250.0,-7.450000000000728,2024-12-19,1.0,NSE_FO|47396|19-12-2024,0.0,0.0,0.0,-20.215786484951728,-22.952867688813168,"flat,flat,flat"
3930,2024-12-18T10:45:00+05:30,PE,24270.6,24302.55,24313.55,24269.55,24288.45,24305.9,24285.65,24301.1,24294.017077,24333.582014,49.1179,0.16259396983656593,0.7261363636363801,0.25,0.023863636363619826,0.023863636363619826,1.2802452856858626,0.08040219506757221,0.21133455281532065,False,True,-0.10012113421175939,-0.18293738102889018,-0.14626750059743066,-0.1893237085197609,-0.17366690563891218,"down,down,up",True,74.2,13.541689,24250.0,-20.599999999998545,2024-12-19,1.0,NSE_FO|47396|19-12-2024,0.0,0.0,0.0,10.579514824797835,19.474393530997308,"flat,flat,flat"
3931,2024-12-18T10:50:00+05:30,PE,24246.3,24269.95,24273.0,24245.7,24302.55,24313.55,24269.55,24270.6,24289.472594,24330.15919,43.6307,0.16722700284148678,0.8663003663004427,0.11172161172158805,0.02197802197796926,0.02197802197796926,0.8061771002175666,-0.06781783316311284,0.12899009268715933,False,False,-0.08289924648296254,-0.04619261495568697,-0.14414570470546323,-0.1059955539608135,-0.09754065568766293,"down,up,down",True,82.05,12.65878,24250.0,3.7000000000007276,2024-12-19,1.0,NSE_FO|47396|19-12-2024,0.0,0.0,0.0,14.50335161486899,18.220597196831203,"flat,flat,flat"
3932,2024-12-18T10:55:00+05:30,PE,24226.2,24245.45,24251.1,24222.5,24269.95,24273.0,24245.7,24246.3,24283.446632,24326.082359,39.8144,0.17526754358054986,0.6730769230769573,0.19755244755238127,0.1293706293706614,0.1293706293706614,0.8540484629501248,-0.13320445194701175,0.09266419336276802,False,False,0.03673708629499392,-0.06129727320009817,-0.039626520048551495,0.08338080260214449,0.04148401317581491,"up,down,up",True,93.95,15.003811,24250.0,23.799999999999272,2024-12-19,1.0,NSE_FO|47396|19-12-2024,0.0,0.0,0.0,-5.641298563065457,0.0,"flat,flat,flat"
3934,2024-12-18T11:05:00+05:30,PE,24211.35,24235.25,24239.05,24206.15,24225.8,24240.45,24218.8,24235.1,24272.414363,24318.155034,39.0377,0.18809268604484203,0.7264437689970529,0.11550151975682445,0.15805471124612264,0.15805471124612264,1.0073346207620244,-0.137457949180614,0.09030113934410572,False,True,0.021684044879777462,0.054932913695448254,0.03820522193103648,0.17305932961194423,0.08405148824828927,"up,up,down",True,73.25,12.432214,24200.0,-11.349999999998545,2024-12-19,1.0,NSE_FO|47393|19-12-2024,0.0,0.0,0.0,-3.549488054607501,-6.143344709897611,"flat,flat,flat"
3941,2024-12-18T11:40:00+05:30,PE,24231.45,24252.55,24252.55,24230.15,24245.3,24267.25,24243.05,24253.25,24253.955693,24297.792415,46.655,0.18041442305243272,0.9419642857143126,0.0,0.05803571428568746,0.05803571428568746,0.7691554648958585,-0.005795726758115219,0.16344681846771375,False,True,-0.012380604544919927,-0.03631643999842878,0.019808967271868882,-0.03879256090742178,-0.2579292613524985,"down,down,up",True,84.8,12.294051,24250.0,18.549999999999272,2024-12-19,1.0,NSE_FO|47396|19-12-2024,0.0,0.0,0.0,1.356132075471705,1.533018867924525,"flat,flat,flat"
3942,2024-12-18T11:45:00+05:30,PE,24228.45,24232.3,24238.55,24226.35,24252.55,24252.55,24230.15,24231.45,24251.52658,24295.073104,42.1137,0.17924014393201387,0.3155737704916652,0.5122950819671825,0.17213114754115225,0.17213114754115225,0.4370554841220869,-0.05350830166173517,0.13693983241015123,False,False,-0.023938799221573284,0.032193557573840965,0.010731185857941984,-0.08316669039910293,-0.28293184252397185,"down,up,down",True,85.95,11.166829,24250.0,21.549999999999272,2024-12-19,1.0,NSE_FO|47396|19-12-2024,0.0,0.0,0.0,6.45724258289703,2.6178010471204187,"flat,flat,flat"
3943,2024-12-18T11:50:00+05:30,PE,24222.65,24228.25,24229.45,24218.2,24232.3,24238.55,24226.35,24228.45,24248.776429,24292.232983,41.5149,0.17889073445990636,0.4977777777776484,0.10666666666673134,0.3955555555556202,0.3955555555556202,0.42097330149902046,-0.07970063585100096,0.12238853563833682,False,False,0.056145797425131205,0.03467828664492868,0.03736172549245963,-0.08752139010389337,-0.22561528156498753,"up,down,up",True,68.05,8.215232,24200.0,-22.650000000001455,2024-12-19,1.0,NSE_FO|47393|19-12-2024,0.0,0.0,0.0,-6.539309331373984,-5.951506245407785,"flat,flat,flat"
3947,2024-12-18T12:10:00+05:30,PE,24222.05,24231.85,24236.5,24219.75,24231.7,24235.25,24210.85,24231.7,24242.494071,24283.037995,43.3649,0.16696396887550063,0.5850746268656282,0.2776119402985943,0.13731343283577746,0.13731343283577746,0.6797945892084496,-0.024725471655044656,0.15293029352497362,False,False,-0.056766458660600566,-0.08504647624787556,-0.06688120947649241,-0.2192217421729315,-0.0026835053184921065,"down,down,up",True,66.4,7.130152,24200.0,-22.049999999999272,2024-12-19,1.0,NSE_FO|47393|19-12-2024,0.0,0.0,0.0,3.16265060240963,2.8614457831325173,"flat,flat,flat"
3948,2024-12-18T12:15:00+05:30,PE,24208.3,24221.2,24235.55,24208.0,24231.85,24236.5,24219.75,24222.05,24239.237492,24280.107093,40.9816,0.168325456075856,0.46823956442837733,0.5208711433756416,0.010889292195981138,0.010889292195981138,1.1087559605190827,-0.015212904288833186,0.1582150531728676,False,False,-0.028296080269984036,-0.010120495862992147,-0.032220354176044054,-0.19993142847700096,0.04523242028560753,"down,up,down",True,68.5,7.815058,24200.0,-8.299999999999272,2024-12-19,1.0,NSE_FO|47393|19-12-2024,0.0,0.0,0.0,3.8686131386861398,5.32846715328468,"flat,flat,flat"
4005,2024-12-19T10:45:00+05:30,PE,23942.9,23959.85,23965.0,23942.8,23959.95,23968.1,23958.45,23963.45,23987.174504,24072.08818,39.4766,0.3527474449455931,0.7635135135133574,0.23198198198203993,0.00450450450460268,0.00450450450460268,0.7072842825948848,-0.0924431678949973,0.1153093511694469,False,True,0.019003545936370582,0.015662263134373862,-0.0181682252358828,0.03821592204786311,0.1438839906611024,"up,down,down",True,39.0,13.593168,23950.0,7.099999999998545,2024-12-19,0.0,NSE_FO|47379|19-12-2024,0.0,-1.6666666666666632,-1.6666666666666632,8.205128205128212,-9.999999999999996,"flat,down,flat"
4018,2024-12-19T11:50:00+05:30,PE,23960.25,23976.9,23982.6,23957.35,23968.6,23982.8,23967.1,23977.35,23967.204576,24025.559787,49.2875,0.24288803889420166,0.6594059405941171,0.22574257425731048,0.11485148514857248,0.11485148514857248,1.045368971983325,0.0642353760997849,0.20235298672210714,False,True,0.020867895785728445,0.01231205851358282,0.09745307331934577,0.08743648334220523,-0.0191984641228641,"up,down,up",True,21.95,7.54168,23950.0,-10.25,2024-12-19,0.0,NSE_FO|47379|19-12-2024,0.0,-12.984054669703863,-12.984054669703863,-37.8132118451025,-42.82460136674259,"flat,down,flat"
4023,2024-12-19T12:15:00+05:30,PE,23975.2,23988.8,23993.0,23971.45,23983.6,23991.25,23978.2,23988.8,23970.697877,24016.496643,53.4505,0.19069711407449882,0.6310904872389329,0.19489559164737214,0.17401392111369496,0.17401392111369496,0.9811122908739471,0.09303910597196378,0.21835505887331197,False,True,0.02502586005539057,0.023566018218817014,-0.013138576529086118,-0.08487937535454212,-0.1347225466315162,"up,down,down",True,45.25,9.643028,24000.0,24.799999999999272,2024-12-19,0.0,NSE_FO|47384|19-12-2024,0.0,-2.983425414364644,-2.983425414364644,-1.436464088397787,8.508287292817682,"flat,down,flat"
4026,2024-12-19T12:30:00+05:30,PE,23972.05,23980.3,23983.5,23969.9,23982.1,23989.4,23974.8,23980.85,23972.520197,24012.132802,50.9576,0.16496912342871542,0.6066176470588884,0.2352941176471375,0.15808823529397406,0.15808823529397406,0.6710004414294098,0.045801621647491214,0.19211201202638287,False,False,0.0,-0.04088094259773058,-0.07175022578378039,-0.02002331882337669,-0.050684025771670825,"flat,down,down",True,13.1,4.055721,23950.0,-22.049999999999272,2024-12-19,0.0,NSE_FO|47379|19-12-2024,0.0,-3.816793893129771,-3.816793893129771,2.6717557251908373,-21.75572519083969,"flat,down,flat"
4028,2024-12-19T12:40:00+05:30,PE,23962.25,23971.8,23980.25,23959.6,23971.75,23975.45,23964.95,23972.05,23971.501567,24008.666382,48.0197,0.15479749857269723,0.4624697336561065,0.4092009685230088,0.12832929782088467,0.12832929782088467,1.0510179910868307,0.036495139762308657,0.18694174431239247,False,True,-0.030881908001132847,-0.027543323352350234,-0.015440954000566423,0.015858277081656658,-0.052791369758689005,"down,up,up",True,13.1,3.890107,23950.0,-12.25,2024-12-19,0.0,NSE_FO|47379|19-12-2024,0.0,2.6717557251908373,2.6717557251908373,-12.977099236641216,-25.190839694656482,"flat,up,flat"
4029,2024-12-19T12:45:00+05:30,PE,23954.85,23962.65,23964.4,23950.05,23971.8,23980.25,23959.6,23962.25,23969.915703,24006.555935,44.6917,0.15262594142703528,0.5435540069687612,0.12195121951217658,0.3344947735190622,0.3344947735190622,0.7447111109912864,-0.02301094033178838,0.15388281092678277,False,False,0.0033396159859189704,0.015445723934822084,0.0517640477815618,-0.04988551378947098,-0.035065967852012506,"up,up,up",True,13.45,3.609072,23950.0,-4.849999999998545,2024-12-19,0.0,NSE_FO|47379|19-12-2024,0.0,-13.754646840148697,-13.754646840148697,-23.791821561338285,7.434944237918216,"flat,down,flat"
4385,2024-12-27T11:10:00+05:30,CE,23903.55,23888.3,23907.6,23887.5,23887.35,23891.0,23885.3,23887.8,23887.319278,23840.72523,56.2416,0.1954388868228193,0.7587064676617464,0.2014925373134112,0.03980099502484231,0.7985074626865888,1.0338749380638723,-0.0007565604072090775,0.8337536446706801,True,True,-0.08722553762934186,-0.16650246511501127,-0.0750934484626791,-0.1319887631753412,-0.24389682704033197,"down,down,up",True,177.0,11.399927,23900.0,-3.5499999999992724,2025-01-02,6.0,NSE_FO|52527|02-01-2025,0.0,-6.299435028248592,-6.299435028248592,-9.293785310734457,-11.581920903954803,"flat,down,flat"
4388,2024-12-27T11:25:00+05:30,CE,23885.6,23863.05,23886.6,23862.05,23882.4,23887.4,23862.85,23863.75,23884.764499,23844.872046,46.5066,0.16729992479323194,0.9185336048879813,0.040733197556009355,0.040733197556009355,0.9592668024439907,1.200456770133617,0.09510036827431365,0.7804997954031616,True,False,-0.055891415748394624,-0.10320025454666334,-0.0569380714740201,-0.11764410356029803,-0.2011672304652145,"down,down,up",True,160.55,11.817905,23900.0,14.400000000001455,2025-01-02,6.0,NSE_FO|52527|02-01-2025,0.0,-5.450015571473061,-5.450015571473061,-2.5225786359389666,-8.502024291497978,"flat,down,flat"
4506,2024-12-30T15:00:00+05:30,PE,23665.35,23700.35,23709.65,23642.2,23676.75,23707.5,23676.75,23700.75,23684.833293,23732.54735,49.9453,0.20104903319618173,0.5189028910303873,0.13787991104526034,0.34321719792435235,0.34321719792435235,2.2136389697603045,0.10477889665930769,0.22487716481072714,False,True,-0.08408918524339516,-0.20219434743199888,-0.06422892541203527,-0.4673499441166032,-0.6287673750863574,"down,down,up",True,112.5,17.63152,23650.0,-15.349999999998545,2025-01-02,3.0,NSE_FO|52510|02-01-2025,0.0,3.24444444444445,3.24444444444445,-8.133333333333338,54.97777777777777,"flat,up,flat"
4507,2024-12-30T15:05:00+05:30,PE,23645.45,23663.8,23666.2,23638.15,23700.35,23709.65,23642.2,23665.35,23681.082504,23729.131768,41.079,0.20249061141290678,0.6541889483065605,0.08556149732625731,0.2602495543671822,0.2602495543671822,0.92582449291963,-0.06284553925052726,0.13175247819415134,False,False,-0.11820455943955699,0.01987697421703003,0.05540177920064344,-0.42227997352557123,-0.5267398167512112,"down,up,up",True,116.15,16.697331,23650.0,4.549999999999272,2025-01-02,3.0,NSE_FO|52510|02-01-2025,0.0,7.318123116659492,7.318123116659492,-10.934136891950066,58.50193715023675,"flat,up,flat"
4533,2024-12-31T11:00:00+05:30,PE,23559.6,23572.5,23584.2,23555.4,23585.2,23596.5,23565.35,23571.75,23553.153444,23610.428601,51.1014,0.24258414774213033,0.4479166666667285,0.4062500000000355,0.14583333333323598,0.14583333333323598,0.7801667736506276,0.13181485899040002,0.23989714388355876,False,False,0.1542895465118346,0.21010543472724497,0.12224316202313669,0.11630078609145086,0.12457766685343631,"up,up,down",True,115.7,20.91317,23550.0,-9.599999999998545,2025-01-02,2.0,NSE_FO|52501|02-01-2025,0.0,-14.390665514261025,-14.390665514261025,-9.550561797752806,-7.476231633535009,"flat,down,flat"
